Protocol,Source IP,Destination IP,Source MAC,Destination MAC,Packets,Time,label
DNS,3.87.36.198,244.148.58.229,51:7A:96:73:73:85,9C:CF:CA:30:96:92,38,60.459373495045696,0
HTTP,68.91.132.76,134.226.155.69,63:3D:18:B8:AA:C3,4A:26:76:35:08:9D,27,70.74906229625017,0
HTTP,202.218.123.239,87.2.174.68,72:EC:B3:82:11:E4,62:5D:BC:C2:4F:F9,48,86.4727608695744,0
DNS,26.42.177.61,7.63.16.33,C9:59:37:F8:C8:A2,EC:AB:01:CB:98:F3,43,54.941688376819776,0
ARP,93.131.61.26,129.127.152.46,EC:CF:AD:3F:51:5D,FA:74:94:58:92:29,104,46.888398559053776,1
ARP,15.57.138.100,187.216.234.50,B0:E0:8B:DD:39:4D,B0:E0:8B:DD:39:4D,105,51.50842818935574,1
ARP,60.55.148.173,99.72.133.201,DF:C0:05:61:CC:6F,E1:B9:F5:57:AF:7E,95,64.10308674770536,1
DNS,21.73.105.6,7.7.130.41,A7:21:08:7D:CF:EE,C1:32:D9:F0:B9:6B,8,54.29266160678562,0
HTTP,160.88.120.233,79.110.212.5,44:BD:55:DB:7A:FA,56:B7:BC:21:72:B3,11,55.49582784018398,0
HTTP,219.125.200.244,98.247.141.93,4C:02:6D:F0:FE:DB,38:D9:F8:B0:94:3D,20,47.69571543638843,0
HTTP,229.195.241.206,131.168.120.15,4A:8B:55:8C:5C:61,01:0E:6C:59:11:8D,39,89.71768089971835,0
HTTP,244.77.94.151,188.195.8.247,BB:EE:89:EA:F3:49,62:3F:CF:BA:64:0B,30,92.65785041497261,0
ICMP,84.16.244.208,178.126.74.2,8C:BA:38:2F:C5:F2,4D:AE:62:F9:98:A7,35,88.77142461172924,0
DNS,42.124.88.155,37.151.126.196,46:42:19:25:DA:E1,3D:86:ED:0C:09:06,31,66.36016113878729,0
ICMP,163.23.216.110,146.233.39.239,18:B3:10:65:17:91,18:EE:AE:4C:6C:9C,34,6.305679088746974,0
ICMP,187.109.35.32,240.238.172.213,82:FD:FC:65:C8:BD,13:93:4F:7A:E9:1D,7,36.12370440145065,0
HTTP,110.106.205.243,106.181.225.35,50:F8:5C:BC:EB:48,3D:B0:57:F4:4C:39,27,57.67364980920773,0
ARP,48.2.163.58,46.70.216.72,18:F4:7C:4F:05:7C,18:F4:7C:4F:05:7C,197,53.8894349305165,1
ARP,186.208.135.49,187.167.87.39,54:8C:0B:CB:F9:BF,54:8C:0B:CB:F9:BF,121,33.90371266966705,1
ARP,189.46.91.175,58.89.124.70,0B:DF:0A:EC:0A:5F,50:91:C0:9B:EA:D5,175,22.792467691879814,1
ARP,109.89.126.159,150.55.39.107,16:56:33:2A:0F:08,F8:AF:4B:C5:1B:C7,89,96.66446575093514,1
ARP,13.241.17.50,36.78.160.214,AC:73:A8:32:58:81,AC:73:A8:32:58:81,92,40.683566203014756,1
ARP,217.47.219.211,144.186.154.34,07:26:25:62:D2:FA,7C:2D:E8:EB:C1:5F,88,8.34656648042863,1
ARP,206.167.241.80,2.209.66.19,D2:F3:99:41:1B:7B,D8:D5:00:85:8C:C2,85,12.843441083080675,1
DNS,156.11.239.201,153.245.38.7,6C:71:D1:90:D3:3B,1E:CC:19:83:C8:73,23,71.0896296657227,0
ARP,5.251.129.136,65.78.157.111,49:8A:23:D2:45:55,9F:85:C1:03:3D:19,150,5.431745542169775,1
ARP,192.31.242.91,88.230.195.117,1F:61:C4:5B:29:B9,1F:61:C4:5B:29:B9,62,81.40661392415011,1
HTTP,117.109.202.156,202.241.170.166,84:26:41:DB:0C:AC,B6:D8:0C:F9:6D:D3,45,2.8650982030713035,0
DNS,67.60.198.75,226.216.173.180,04:C9:41:0D:25:19,3A:89:7A:2A:73:FF,33,89.77540846314473,0
ARP,91.88.33.57,86.163.202.253,63:B7:8B:2C:9A:77,10:35:B8:40:27:9C,104,93.97760415306941,1
HTTP,123.144.6.147,231.45.129.47,9E:48:EA:9D:DC:25,40:96:B9:98:F6:22,19,20.303814813363243,0
ARP,86.70.176.231,249.237.165.127,5E:CA:89:BC:0D:11,2E:31:13:A8:B2:46,78,20.62223511409259,1
ARP,92.157.125.198,37.165.84.173,89:9A:0F:E9:A4:FD,84:EE:7C:4D:47:12,189,77.75222455425799,1
HTTP,130.31.78.93,246.118.250.124,63:4B:8B:0C:D4:A8,36:48:18:49:EA:FE,37,97.15762210574292,0
DNS,225.13.133.156,50.31.229.97,52:ED:06:35:5B:C6,C2:EA:8C:8B:0C:10,42,22.584163477989872,0
ARP,46.71.188.141,204.194.172.73,42:8E:C0:B8:1C:EB,2C:51:D3:E7:75:28,144,98.05466964827414,1
ARP,164.97.117.165,176.69.247.180,E7:41:26:92:08:79,E7:41:26:92:08:79,110,41.97436910329375,1
HTTP,78.90.8.247,180.213.100.19,FC:80:3D:5E:8E:C2,A2:84:EA:62:FB:EB,10,48.097864736703535,0
ICMP,178.80.196.165,5.9.220.155,91:16:8B:9E:95:F5,96:C2:E4:25:36:7D,42,13.40822344078404,0
ARP,131.54.109.179,196.157.55.141,78:36:FD:21:68:38,58:67:93:1D:23:83,161,88.70187330008957,1
ARP,111.73.212.159,109.77.169.94,8E:D4:D7:FF:78:72,8E:D4:D7:FF:78:72,166,53.56944401621213,1
DNS,129.86.154.108,168.175.126.101,F7:A6:87:DC:2F:92,CF:B6:E9:5F:CA:E5,35,79.92810274634279,0
DNS,14.80.43.28,2.55.194.176,B5:D2:E4:89:22:A0,21:01:32:31:27:00,3,26.624781251666597,0
ICMP,252.9.211.72,59.116.139.72,E8:E5:24:20:BC:4A,9B:24:04:CB:31:50,6,53.664269534145895,0
ARP,10.150.16.24,72.99.158.143,C6:B9:BA:87:3E:22,A6:EB:0E:3E:27:F2,181,66.72035244929206,1
DNS,69.122.191.186,242.135.245.209,31:1E:91:D3:1B:B9,56:3F:09:35:49:49,47,80.35252378258528,0
HTTP,8.159.89.38,239.56.151.152,00:E5:5D:9C:CB:71,FC:23:9C:B2:BC:4E,33,13.853986967930265,0
ARP,210.235.195.152,240.201.127.163,6B:C8:12:FB:E2:B7,6B:C8:12:FB:E2:B7,179,98.24521452260814,1
HTTP,184.238.206.104,217.143.121.51,6B:0D:FE:58:1E:30,4D:93:BD:A3:DA:BD,12,33.331798507168955,0
ICMP,185.125.102.243,41.187.214.170,14:80:17:E9:CA:E3,13:30:5F:D1:F8:19,1,27.585897604405396,0
DNS,55.56.25.169,150.207.162.52,9C:67:E8:D1:99:7D,16:FF:42:36:BD:2B,7,68.78667619919081,0
ICMP,35.132.76.19,251.235.180.105,C7:04:63:EC:D3:9A,1C:BF:B3:72:90:36,45,97.87960177212318,0
DNS,104.153.92.34,105.191.97.250,A3:BB:37:EB:49:61,AF:25:39:00:83:91,18,58.744337692048134,0
ARP,186.110.222.159,135.157.80.200,31:20:7F:AB:9A:97,97:34:75:D3:46:08,160,62.03541556668264,1
ARP,7.161.124.67,10.2.168.121,FC:03:67:CE:78:C0,0C:0D:EB:7E:E7:95,123,98.76684698452468,1
HTTP,164.73.26.117,48.40.222.225,60:2D:AB:26:86:DB,6A:D5:34:C5:09:B8,23,21.226187057067204,0
ARP,129.163.117.35,137.71.146.210,C6:9B:9F:13:50:D7,9D:EB:E1:B8:8F:A3,137,80.87008466645675,1
DNS,83.60.14.14,149.100.166.154,88:A2:3D:52:9D:47,47:B2:F2:5E:10:13,25,7.741745460911109,0
ARP,6.50.193.199,91.203.209.243,53:E6:43:EA:E0:D8,53:E6:43:EA:E0:D8,66,81.69233141529703,1
DNS,46.96.169.197,236.2.248.112,9A:9D:4E:DB:DD:02,23:F5:39:8A:DA:4C,11,24.1318864118664,0
ARP,183.90.112.205,88.7.207.198,F3:7C:7D:0C:02:F1,F3:7C:7D:0C:02:F1,55,42.665443809942936,1
HTTP,119.60.191.85,25.225.192.32,15:44:C0:14:FA:AA,B6:7C:C5:1F:2D:0E,28,33.54997275082967,0
ARP,253.203.187.214,110.108.57.110,1D:1F:06:EC:00:07,1D:1F:06:EC:00:07,145,30.764887420659647,1
ARP,19.62.169.162,45.149.156.181,BB:81:A4:1F:7F:1D,BB:81:A4:1F:7F:1D,111,48.02061037092691,1
ICMP,76.106.130.229,108.176.172.197,21:BC:CE:5C:AA:1E,56:A0:B9:83:56:6D,35,39.744270909269865,0
DNS,236.123.45.223,201.176.236.15,5B:DA:02:8B:D8:10,AA:27:95:23:E9:8C,10,28.075181198766643,0
ICMP,94.192.61.194,250.154.189.106,8F:66:4E:3B:A7:4D,0F:93:43:7F:97:A7,4,92.90379588813794,0
HTTP,239.3.31.46,239.204.20.92,E9:B2:22:1E:21:96,E2:20:8B:C9:73:51,12,62.823031096674754,0
ICMP,45.130.148.140,83.23.234.220,90:54:EF:1F:FB:5F,F3:7A:23:D3:42:51,16,2.1410831818669096,0
ICMP,74.203.96.121,11.223.110.238,0B:2E:30:CD:19:44,67:89:80:59:35:07,10,54.00892371280911,0
HTTP,32.215.207.203,115.4.128.24,71:F3:49:1D:36:42,43:A7:29:41:4D:E9,16,3.9759000412579515,0
ARP,110.3.224.232,115.70.247.241,AD:9D:AF:F4:9F:F9,AD:9D:AF:F4:9F:F9,107,62.26329530751112,1
ARP,158.134.117.128,244.111.103.45,2B:5C:FD:F7:96:A3,EC:D8:7D:14:FD:63,149,29.84597572411285,1
ICMP,174.119.11.123,210.157.57.125,96:86:9C:D1:A9:76,2D:FB:2F:D2:A5:15,16,81.50037260552025,0
ARP,213.100.217.187,168.5.151.225,4F:97:1D:6D:A2:A7,4F:97:1D:6D:A2:A7,199,95.48595650745132,1
ARP,183.253.79.39,250.151.224.135,72:5E:A8:9A:7E:5D,72:5E:A8:9A:7E:5D,171,42.20136261356016,1
ARP,60.126.241.238,1.51.63.63,8C:79:E0:40:1B:0A,83:1A:AC:A7:08:B1,164,44.17649390889002,1
ICMP,213.3.13.220,120.177.238.182,15:45:74:BA:A4:40,7A:5D:14:51:C7:CA,44,94.13069432154208,0
HTTP,90.173.146.198,226.188.238.180,0F:FD:9A:64:2C:13,41:A8:D8:91:0A:7A,33,19.89528293207883,0
ARP,227.235.210.16,176.64.231.148,38:49:CE:2E:59:70,38:49:CE:2E:59:70,66,84.29254746774981,1
ARP,145.148.242.170,219.48.58.118,90:33:FE:88:57:DE,90:33:FE:88:57:DE,57,54.93694684240159,1
ICMP,201.175.15.37,251.128.210.2,A0:93:5E:7C:E0:E3,21:F5:51:15:26:57,37,35.90625815051748,0
ARP,112.58.143.218,80.234.86.195,CD:99:12:7D:5E:C8,CD:99:12:7D:5E:C8,178,43.592020879481666,1
ARP,86.69.183.173,80.81.10.66,73:6D:8B:9B:F2:1B,73:6D:8B:9B:F2:1B,112,43.21018261219526,1
ARP,250.184.199.156,82.95.200.57,E3:FF:22:12:FE:ED,A1:38:E2:D2:3C:68,184,29.204471228968643,1
HTTP,124.167.29.216,104.38.81.52,5D:31:15:4A:F7:F8,75:FC:AE:31:22:87,13,49.279976613286934,0
ARP,84.91.60.51,44.14.128.238,9C:97:8B:EC:F3:C8,F6:22:C6:F7:20:3E,99,44.57443056967666,1
ARP,15.142.63.213,33.116.39.18,FD:A9:73:C4:32:DF,ED:46:D7:26:A8:58,65,16.962608829112334,1
HTTP,209.171.253.132,15.232.177.246,29:EC:D5:2B:DE:1A,89:8E:C2:6B:D0:AA,41,3.5655018072978772,0
ARP,13.229.219.74,85.78.123.115,70:8A:AF:98:01:DB,70:8A:AF:98:01:DB,180,85.78598025792849,1
ICMP,99.112.116.218,187.188.19.174,46:82:31:0A:42:96,E9:2B:7A:C5:03:FB,8,20.84844460330062,0
HTTP,154.81.5.255,248.152.60.18,1A:EA:2E:D7:C7:C4,40:0A:21:AC:C5:EC,6,98.25079360795097,0
DNS,8.232.92.15,21.121.40.63,FB:8E:0E:65:2E:AE,BD:54:F4:F5:3D:7D,43,19.270735625695025,0
ARP,195.245.76.48,5.148.222.35,85:22:C6:CA:A2:6E,85:22:C6:CA:A2:6E,55,44.095323420100854,1
ICMP,180.128.189.19,254.45.17.195,BF:56:1C:E0:C9:1F,CC:E6:4E:65:7F:6C,49,78.77803416797488,0
ARP,96.254.147.171,42.146.127.70,0B:94:DE:D6:A5:2C,4B:78:AD:7E:A6:50,58,9.400487316066075,1
ICMP,10.236.114.85,38.128.176.137,09:E5:8C:24:57:45,FD:04:63:6E:F9:90,12,15.409415206676291,0
HTTP,246.254.65.215,14.26.180.100,3A:08:B0:47:2A:ED,22:2A:C8:6D:7F:FC,37,41.758352238693654,0
ICMP,9.4.16.69,217.32.80.241,67:C9:F0:F9:6A:B6,81:58:99:53:E2:B1,30,90.96406704705196,0
DNS,183.213.126.71,47.233.141.8,65:9F:CB:91:91:5E,0A:C0:05:4F:93:70,27,63.28505741165939,0
ARP,209.59.108.229,220.182.217.103,D4:EC:8E:35:07:61,E5:57:3F:9F:28:80,112,93.07658631176668,1
ARP,35.153.189.71,172.68.95.69,A2:47:0B:8B:52:4F,5D:CB:56:C8:0D:F3,169,47.894481487474785,1
ARP,47.15.145.105,238.63.148.157,45:F8:5D:90:1A:70,A0:77:3A:19:53:39,50,31.287537508935092,1
ARP,240.109.202.255,214.32.56.215,C9:A9:88:7A:2A:32,C9:A9:88:7A:2A:32,141,26.2290882104117,1
ARP,79.18.230.97,149.58.138.137,04:9A:AA:9B:B3:46,DF:31:3D:C9:A2:50,119,29.696239340067486,1
ARP,170.143.161.90,40.163.21.187,F2:8F:1B:2A:7D:1C,F2:8F:1B:2A:7D:1C,62,95.92023211372845,1
DNS,243.176.238.64,212.123.240.101,D1:E9:FC:2D:C7:88,8A:F2:96:7C:1E:53,22,98.64928661715702,0
ARP,165.157.48.41,227.252.241.231,B0:F6:43:C1:2A:00,19:B2:4F:80:81:9D,200,48.93521418804072,1
ARP,105.211.252.132,193.236.161.47,06:78:FA:2C:1B:7F,4B:CD:9D:21:9F:77,143,33.34622025086512,1
ARP,45.130.220.149,244.150.213.208,18:AA:B4:B4:19:58,1C:09:56:51:7E:5D,115,80.56448626004351,1
ARP,225.61.158.213,204.129.154.30,5B:47:A0:49:E5:C3,A8:B6:4D:86:9E:8F,108,44.596807677326076,1
ICMP,181.228.61.47,69.174.199.8,84:FE:A6:4C:F2:82,71:60:C4:89:83:2B,22,16.60593463630562,0
ICMP,181.50.83.116,209.81.249.204,0C:79:F8:38:4D:BE,11:21:13:B4:C8:AE,12,4.6752995865548925,0
ICMP,96.92.149.192,119.35.17.86,4B:31:5B:90:D2:DA,4F:F1:8E:65:AC:0F,28,70.40363576767457,0
DNS,214.7.96.221,70.67.76.193,D3:BB:20:21:DC:18,22:70:86:1D:92:6A,47,84.52049061770333,0
ARP,64.84.168.239,238.223.127.101,10:89:00:C7:76:AA,A1:2A:35:DA:84:12,74,59.21682859992605,1
ICMP,155.25.8.201,239.67.52.116,3A:D4:07:C8:BA:B4,08:80:09:E7:5C:BD,10,89.64749746047569,0
ARP,91.9.230.166,222.160.127.87,BB:76:D2:E6:2F:42,F6:26:A8:AD:F0:F3,124,45.89724800541488,1
ARP,174.153.79.222,43.140.119.71,87:DD:84:90:91:89,94:CA:6B:C3:3B:55,56,71.49052155240044,1
DNS,55.63.244.243,22.60.82.250,78:EC:4E:3C:1A:AB,13:9B:28:F7:B5:5D,15,68.74893510884633,0
ARP,95.165.204.199,108.110.114.218,70:51:8C:23:77:DD,08:9F:C0:40:E2:42,135,25.196935079060722,1
ARP,247.76.186.241,239.103.95.22,6E:15:B0:A0:1A:CA,CC:57:7E:C6:8C:45,137,43.129427237637486,1
DNS,37.147.220.15,28.104.123.160,59:B9:00:EB:F0:BA,6C:80:5F:DB:D8:0D,42,62.18533107577483,0
DNS,210.142.208.250,190.166.128.228,30:FF:C4:4D:AD:45,32:E2:DD:20:70:5A,4,37.596897495087674,0
ARP,59.179.206.169,160.214.255.89,21:08:34:BE:2D:ED,B8:65:FC:CF:06:7A,79,93.87253507965478,1
ARP,88.71.106.143,29.6.93.9,72:AB:69:DF:64:1B,DE:0C:7B:CC:5D:9B,159,88.40186793801016,1
ARP,41.208.30.236,15.182.76.116,92:23:44:CD:71:EB,92:23:44:CD:71:EB,110,52.07200087595416,1
ARP,48.96.122.239,254.92.230.165,32:06:A6:7C:29:49,32:06:A6:7C:29:49,145,95.01762895784256,1
ARP,3.157.123.215,246.185.150.6,1C:E6:2E:55:FE:95,22:C0:34:05:00:55,149,93.59815630487472,1
DNS,29.108.69.52,248.23.175.77,CE:FC:D4:F9:3B:A4,4E:AA:D5:1A:AB:4B,17,86.84090198307372,0
DNS,119.253.123.222,208.219.105.200,04:DF:CB:5C:BC:63,EF:FB:43:A7:9C:07,26,49.40569082318896,0
HTTP,245.172.91.17,19.36.202.4,53:F6:C0:BE:3F:CD,93:3D:7B:4A:F3:C1,21,14.53244971237979,0
ARP,154.142.158.9,239.118.3.25,87:25:8E:05:FF:42,ED:DD:BC:8A:4B:C5,76,61.59107455532278,1
ARP,27.248.179.47,208.108.210.83,03:B6:B1:26:52:71,35:2C:77:3C:4C:9E,166,39.946458190207004,1
ICMP,68.242.254.76,250.87.211.116,24:02:02:40:AD:4A,90:C9:E2:D7:F2:01,25,70.52485243828504,0
DNS,147.42.151.102,33.190.138.149,00:D2:DF:26:2D:C5,F2:59:81:C5:65:66,36,64.38073400953263,0
ARP,82.190.252.24,235.79.156.9,26:CA:FF:B7:57:1A,36:FA:C2:A7:11:76,142,34.67750105296214,1
ARP,59.31.62.106,108.36.226.72,8A:C7:B4:68:23:43,DA:40:C1:66:4C:01,191,8.985033690686517,1
DNS,84.125.86.120,128.133.64.228,F6:FE:A1:D6:E4:12,EF:CB:FC:64:E9:2C,33,31.470309412690312,0
ARP,60.146.239.143,5.189.139.192,4D:CA:33:A1:7A:22,4D:CA:33:A1:7A:22,157,59.182264466516834,1
DNS,32.217.9.221,179.57.203.68,8C:FD:BC:C4:3A:82,04:92:15:6A:3D:AE,28,85.40994781119764,0
ARP,155.164.28.207,194.165.102.40,29:6A:86:19:8E:F8,44:6F:34:18:A5:C7,94,48.98151500057503,1
ARP,39.38.164.4,236.226.252.41,4A:46:30:60:04:8F,CA:2C:5D:C6:E2:FF,101,46.79560724368411,1
ARP,205.177.21.3,195.10.123.152,A6:7F:8B:BF:DA:C5,A6:7F:8B:BF:DA:C5,89,36.52963866390407,1
DNS,111.77.219.166,48.178.157.239,40:AC:3F:B2:FD:8C,FC:88:9B:B0:3F:18,11,36.834745793628755,0
ARP,162.98.44.245,102.228.126.202,D8:BD:E3:85:79:61,3D:A4:AF:DF:80:67,138,53.14090729286824,1
ICMP,176.3.211.79,80.8.118.138,A8:A7:B0:35:22:54,D6:D9:2B:A3:F3:58,46,21.32958759819833,0
ARP,197.24.226.179,230.28.17.97,C3:67:D7:42:5F:2C,C3:67:D7:42:5F:2C,162,47.026068878547214,1
HTTP,24.91.43.34,38.67.90.234,E6:9C:5E:0D:C3:45,43:45:08:B8:E4:2C,3,34.725156147813365,0
ARP,101.167.13.93,205.201.188.14,F1:15:72:37:F8:8E,F1:15:72:37:F8:8E,161,86.86279393162273,1
ARP,92.170.210.121,38.183.129.133,5D:3C:14:1A:FA:E6,68:26:55:CF:28:81,72,4.537163279173162,1
ICMP,108.69.243.217,242.199.43.98,22:A3:37:4D:A7:26,B9:07:E9:12:67:B8,19,76.20282955385753,0
DNS,165.226.207.22,216.106.67.147,66:64:70:B8:9D:ED,23:04:05:78:5B:27,18,94.82204885164313,0
ARP,29.15.158.119,48.12.196.249,BF:24:41:C9:88:1C,C8:82:53:49:C2:4A,158,42.79626005747899,1
ARP,135.218.180.84,109.52.196.85,2A:B8:2E:4C:D2:E6,2A:B8:2E:4C:D2:E6,123,58.445276391170594,1
ARP,52.185.252.54,58.130.207.128,68:13:CD:E6:2C:C8,68:13:CD:E6:2C:C8,91,7.772940355178837,1
HTTP,158.116.166.53,52.212.239.45,0B:51:2E:33:6F:6D,1E:81:B2:D4:15:D0,18,24.438658545546165,0
ARP,30.163.127.55,58.224.96.83,37:7F:04:39:FA:7A,37:7F:04:39:FA:7A,131,29.70895095644862,1
ARP,163.185.105.49,191.34.38.86,F9:3C:A7:90:08:99,F9:3C:A7:90:08:99,145,92.08173227644566,1
DNS,100.226.244.54,125.249.148.110,9E:0F:61:19:D6:65,E2:30:BA:38:83:3E,10,42.362715467863495,0
HTTP,163.150.60.137,237.220.182.10,E7:18:6F:12:E4:32,D1:C9:FA:20:2E:2A,12,88.56320277931997,0
ICMP,1.74.100.106,67.27.132.170,FD:25:85:92:CC:02,7F:1C:54:30:AE:4D,35,76.72750785336433,0
ARP,186.177.79.1,141.200.250.169,EC:6D:99:CE:89:CF,EC:6D:99:CE:89:CF,153,0.3788423724682577,1
DNS,235.94.93.37,78.117.17.47,F8:71:82:C0:0C:B2,5F:2A:97:DD:CE:F3,45,36.59646236885587,0
DNS,17.87.212.148,73.23.75.231,83:01:A2:B8:AF:BC,69:59:A7:78:14:24,28,55.88372637400939,0
ICMP,0.171.116.30,187.66.234.84,25:62:AD:C5:93:69,40:1E:BF:58:87:95,38,81.39687307800384,0
DNS,125.28.222.136,209.69.190.246,9E:B9:FB:75:5F:28,27:B0:AE:84:D3:1B,8,10.03365189788833,0
ARP,230.174.122.244,255.134.61.18,45:56:60:CB:04:58,78:F6:F5:A9:07:CB,165,18.14500191252946,1
ARP,130.90.183.170,237.215.73.167,C9:75:AA:91:66:DC,28:CA:F0:6D:CC:B8,59,90.41559922076559,1
ARP,241.12.6.3,186.249.108.31,6E:85:50:28:A2:07,F1:51:B9:62:06:C9,169,46.10603281847998,1
ARP,176.16.181.129,19.234.141.247,77:F1:2A:A6:4A:D7,77:F1:2A:A6:4A:D7,132,5.3667130174329785,1
DNS,181.122.57.243,102.199.33.60,3F:44:F9:15:59:19,F9:75:A4:45:62:EB,11,12.906294875778668,0
DNS,69.82.222.125,126.150.21.55,08:34:2B:09:3E:40,C8:7C:A3:48:8A:02,36,71.47429695998416,0
HTTP,116.246.37.95,217.183.113.11,07:DF:DE:98:1F:31,CE:0A:04:CC:BE:F7,38,92.38775672763491,0
ARP,90.101.235.237,148.187.33.1,F8:08:54:AE:C1:22,73:10:3B:98:72:9D,96,44.07565063441299,1
ARP,73.95.198.148,179.237.191.67,13:B7:19:21:65:D8,74:C3:C4:4D:5F:F9,88,57.37646438175531,1
DNS,194.68.250.144,159.120.59.62,36:EC:6C:3A:48:ED,D1:3F:2A:67:EA:89,28,33.5526379012285,0
DNS,136.151.31.210,64.14.252.161,D7:2B:73:99:3E:28,3F:46:BD:E2:0C:7F,6,68.85720643278876,0
ARP,18.220.227.74,52.251.181.155,5A:74:7D:D6:FB:A6,71:63:57:EC:17:C7,192,96.37854324460135,1
ARP,28.198.162.134,176.173.224.252,53:33:36:BB:67:C4,53:33:36:BB:67:C4,65,86.56710177772453,1
ARP,132.199.49.15,212.235.198.200,94:8E:E1:51:C3:43,94:8E:E1:51:C3:43,145,78.11793413976041,1
DNS,132.42.8.195,206.99.142.251,9E:D0:50:19:AC:18,97:3F:20:39:C8:3F,32,95.66518105048725,0
ARP,209.62.158.178,219.157.146.15,17:BD:33:20:48:8C,9A:79:9D:B0:F4:37,169,66.80197832593917,1
ARP,185.221.180.92,87.43.73.140,FD:C2:A2:43:B7:42,C1:E5:15:8D:34:F0,100,5.131301562965707,1
ICMP,113.232.123.100,198.21.64.237,F2:C7:93:28:EE:28,89:35:85:0B:89:8E,15,83.77912580310677,0
ARP,179.2.93.68,189.123.41.9,52:22:2E:A4:9F:DC,52:22:2E:A4:9F:DC,116,64.78577689887902,1
ARP,111.240.114.175,126.244.234.52,36:A4:94:90:8E:9B,36:A4:94:90:8E:9B,178,45.25171510518039,1
ARP,202.83.133.244,72.89.74.148,20:EB:A4:41:56:04,9E:6E:E8:D3:E2:7E,91,88.93128831803037,1
DNS,113.190.140.124,87.199.78.54,67:2C:D8:FC:69:C7,DD:AD:03:3C:04:BF,4,2.1878286097101185,0
ARP,252.248.124.97,186.186.211.141,3B:39:83:3B:E9:C0,90:FD:4E:85:29:70,88,89.31444454501994,1
ARP,107.107.146.178,55.101.222.236,8F:8C:6C:7E:40:CF,8F:8C:6C:7E:40:CF,68,26.97646089368584,1
ICMP,141.75.24.177,202.191.112.149,82:D1:86:66:DD:EA,9D:21:76:CB:58:81,29,63.55862103293024,0
DNS,213.94.152.234,34.202.34.217,FA:AC:A3:20:51:45,BE:42:41:62:A8:4D,38,45.85794146636014,0
ICMP,145.83.156.147,97.22.147.51,CA:FA:55:3A:C4:54,69:DC:73:6B:9C:21,35,71.42276864781792,0
ARP,130.149.8.158,175.184.229.28,38:30:57:D1:B2:CA,AC:99:9C:CA:FE:6D,77,2.3703162741591455,1
ARP,148.178.14.168,98.226.66.244,91:9C:D3:25:7B:46,91:9C:D3:25:7B:46,157,74.72783444385509,1
ARP,151.136.238.51,42.162.70.62,D3:18:EF:70:AF:72,D3:18:EF:70:AF:72,168,94.66183308360337,1
HTTP,26.27.249.63,200.219.36.52,BD:62:EF:01:FE:FC,34:2A:CB:56:F2:14,25,46.55203906291469,0
ICMP,177.189.195.163,105.93.108.224,84:B6:B2:9D:99:53,48:68:60:24:E9:97,13,77.65030263431528,0
ARP,70.101.170.236,115.18.122.124,CF:EB:2A:E2:1E:7F,CF:EB:2A:E2:1E:7F,112,85.29893186747381,1
ARP,44.199.212.124,131.157.35.107,EF:CA:33:E1:DA:6F,EF:CA:33:E1:DA:6F,91,84.78601568064124,1
DNS,222.154.242.3,214.184.145.220,12:EF:43:D3:30:B8,2C:F3:55:55:E9:00,28,38.72322046595168,0
ARP,216.133.189.227,196.97.29.201,21:C1:16:F9:54:10,21:C1:16:F9:54:10,171,2.3614237268524407,1
ARP,54.202.182.247,43.104.183.70,70:14:14:BC:4D:66,1E:56:81:52:8C:9C,150,84.22629443134674,1
ARP,43.214.193.36,106.52.196.88,A6:7B:44:96:AB:4C,70:78:2C:E9:9F:18,172,68.98881994174357,1
DNS,118.186.185.150,175.139.163.208,D8:B7:49:F7:DA:B1,46:FE:AC:9D:04:87,15,77.3017061257027,0
DNS,68.72.116.216,223.248.187.34,84:33:E9:14:E0:80,2F:D4:8C:7F:CD:FB,8,98.6958593822918,0
DNS,211.247.119.185,208.165.91.169,60:82:CB:BC:E4:BD,7E:D3:A3:58:52:9A,10,14.388793680355239,0
ARP,62.20.41.111,84.202.54.213,DF:20:BF:C5:4A:94,2B:32:4E:49:46:5E,182,62.41138279662748,1
ARP,201.48.152.65,23.96.114.19,7E:FE:75:1F:9F:E4,47:D3:25:AB:27:CC,192,22.140827850194178,1
ICMP,130.68.17.132,228.236.54.165,50:19:E1:A9:35:41,8C:42:FC:CD:2D:F6,3,56.624777381269396,0
ARP,200.71.161.155,230.78.95.4,F4:7A:BC:6C:DD:7C,9F:0F:25:8E:78:A7,173,83.84067723690411,1
ARP,197.98.109.146,29.87.155.15,97:5B:E0:E0:49:A6,97:5B:E0:E0:49:A6,163,47.90661708422162,1
ARP,6.71.208.223,134.37.120.107,E2:6F:49:35:6F:1B,F8:C2:65:64:B2:C0,154,37.133275739092205,1
ARP,152.69.157.109,97.240.14.103,A2:53:93:15:F8:55,A2:53:93:15:F8:55,114,81.23265032538127,1
ARP,9.247.54.71,113.28.116.232,4A:61:29:4F:62:32,4A:61:29:4F:62:32,112,58.943406852847104,1
ARP,133.21.102.54,234.15.108.10,58:76:E8:BD:86:30,C5:77:09:CD:F9:04,179,12.584193736535386,1
ARP,90.203.244.28,254.83.111.11,32:8C:39:AA:CE:0B,E4:82:5B:F7:43:A5,181,76.52632408005597,1
HTTP,122.86.115.80,95.204.122.63,B0:33:D2:34:9C:33,5D:ED:16:7B:AC:FA,47,85.49200450822244,0
